"y"	"x"	"type"	"predictor"	"rep"	"score"	"value"
"273"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	3	"tpr"	0.75
"274"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"ppv"	0.823529411764706
"275"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"fval"	0.756756756756757
"276"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	3	"auroc"	0.933125
"277"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"acc"	0.93
"278"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"fpr"	0
"279"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	3	"tpr"	0.75
"280"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"ppv"	1
"281"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"fval"	0.787878787878788
"282"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	3	"auroc"	0.89875
"283"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"acc"	0.93
"284"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"fpr"	0
"285"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	3	"tpr"	0.8
"286"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"ppv"	1
"287"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"fval"	0.787878787878788
"288"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorGBM"	3	"auroc"	0.856875
"289"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	3	"acc"	0.93
"290"	"basal.grps"	"path.vals"	"path-wise"	"predictorKNN"	3	"fpr"	0
"291"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	3	"tpr"	0.85
"292"	"basal.grps"	"path.vals"	"path-wise"	"predictorKNN"	3	"ppv"	1
"293"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	3	"fval"	0.787878787878788
"294"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	3	"auroc"	0.89625
"295"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	3	"acc"	0.875
"296"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	3	"fpr"	0
"297"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	3	"tpr"	0.68
"298"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	3	"ppv"	0.8
"299"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	3	"fval"	0.45
"300"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	3	"auroc"	0.766357615894039
"301"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	3	"acc"	0.863636363636364
"302"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	3	"fpr"	0
"303"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	3	"tpr"	0.76
"304"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	3	"ppv"	1
"305"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	3	"fval"	0.306451612903226
"306"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	3	"auroc"	0.757350993377483
"307"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"acc"	0.897727272727273
"308"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"fpr"	0
"309"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	3	"tpr"	0.68
"310"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorGBM"	3	"ppv"	1
"311"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorKNN"	3	"fval"	0.390243902439024
"312"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"auroc"	0.738807947019868
"313"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	3	"acc"	0.875
"314"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	3	"fpr"	0
"315"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	3	"tpr"	0.72
"316"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	3	"ppv"	NA
"317"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"fval"	0.439024390243902
"318"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"auroc"	0.739337748344371
"319"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	3	"acc"	0.869318181818182
"320"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"fpr"	0
"321"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	3	"tpr"	0.84
"322"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	3	"ppv"	0.714285714285714
"323"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	3	"fval"	0.41025641025641
"324"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"auroc"	0.770331125827814
"325"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"acc"	0.897727272727273
"326"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"fpr"	0
"327"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	3	"tpr"	0.72
"328"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"ppv"	0.888888888888889
"329"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorKNN"	3	"fval"	0.4
"330"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	3	"auroc"	0.730331125827815
"331"	"surv.grps"	"path.vals"	"path-wise"	"predictorKNN"	3	"acc"	0.852272727272727
"332"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	3	"fpr"	0
"333"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	3	"tpr"	0.8
"334"	"surv.grps"	"path.vals"	"path-wise"	"predictorGBM"	3	"ppv"	0.8
"335"	"surv.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	3	"fval"	0.518518518518518
"336"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	3	"auroc"	0.802119205298013
"337"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	3	"acc"	0.982954545454545
"338"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	3	"fpr"	0
"339"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	3	"tpr"	0.986577181208054
"340"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	3	"ppv"	1
"341"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	3	"fval"	0.98989898989899
"342"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	3	"auroc"	0.998508575689784
"343"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	3	"acc"	0.982954545454545
"344"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	3	"fpr"	0
"345"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorGBM"	3	"tpr"	0.986577181208054
"346"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	3	"ppv"	1
"347"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	3	"fval"	0.98989898989899
"348"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	3	"auroc"	0.99204573701218
"349"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"acc"	1
"350"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"fpr"	0
"351"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"tpr"	1
"352"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"ppv"	1
"353"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"fval"	1
"354"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	3	"auroc"	1
"355"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"acc"	0.982954545454545
"356"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	3	"fpr"	0
"357"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRF"	3	"tpr"	0.986577181208054
"358"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	3	"ppv"	1
"359"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	3	"fval"	0.98989898989899
"360"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	3	"auroc"	0.992542878448919
"361"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	3	"acc"	1
"362"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	3	"fpr"	0
"363"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	3	"tpr"	0.986577181208054
"364"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	3	"ppv"	1
"365"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	3	"fval"	1
"366"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	3	"auroc"	0.993040019885657
"367"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"acc"	1
"368"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"fpr"	0
"369"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"tpr"	1
"370"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"ppv"	1
"371"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"fval"	1
"372"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	3	"auroc"	1
"373"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	3	"acc"	0.982954545454545
"374"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	3	"fpr"	0
"375"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRF"	3	"tpr"	0.986577181208054
"376"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	3	"ppv"	1
"377"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	3	"fval"	0.98989898989899
"378"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	3	"auroc"	0.998260004971414
"379"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	4	"acc"	0.96
"380"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	4	"fpr"	0
"381"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	4	"tpr"	0.882352941176471
"382"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	4	"ppv"	1
"383"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	4	"fval"	0.866666666666667
"384"	"basal.grps"	"eff.vals"	"path-wise"	"predictorGBM"	4	"auroc"	0.931254429482636
"385"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	4	"acc"	0.95
"386"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	4	"fpr"	0
"387"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	4	"tpr"	0.882352941176471
"388"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	4	"ppv"	1
"389"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	4	"fval"	0.848484848484849
"390"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	4	"auroc"	0.940113394755492
"391"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"acc"	0.94
"392"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"fpr"	0
"393"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.823529411764706
"394"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	0.923076923076923
"395"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"fval"	0.8
"396"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"auroc"	0.895818568391212
"397"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"acc"	0.95
"398"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	4	"fpr"	0
"399"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	4	"tpr"	0.882352941176471
"400"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"ppv"	0.875
"401"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"fval"	0.848484848484849
"402"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"auroc"	0.956059532246634
"403"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"acc"	0.95
"404"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"fpr"	0.0120481927710843
"405"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.823529411764706
"406"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"ppv"	0.928571428571429
"407"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"fval"	0.838709677419355
"408"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"auroc"	0.873848334514529
"409"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"acc"	0.94
"410"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorKNN"	4	"fpr"	0
"411"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.823529411764706
"412"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	0.923076923076923
"413"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"fval"	0.8
"414"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"auroc"	0.922041105598866
"415"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	4	"acc"	0.94
"416"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	4	"fpr"	0.0120481927710843
"417"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	4	"tpr"	0.941176470588235
"418"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	4	"ppv"	0.923076923076923
"419"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	4	"fval"	0.8
"420"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"auroc"	0.930545712260808
"421"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	4	"acc"	0.874285714285714
"422"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	4	"fpr"	0
"423"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	4	"tpr"	0.625
"424"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	4	"ppv"	1
"425"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	4	"fval"	0.266666666666667
"426"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	4	"auroc"	0.647075055187638
"427"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	4	"acc"	0.874285714285714
"428"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	4	"fpr"	0
"429"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	4	"tpr"	0.666666666666667
"430"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	4	"ppv"	NA
"431"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	4	"fval"	0.3125
"432"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	4	"auroc"	0.673289183222958
"433"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"acc"	0.88
"434"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"fpr"	0
"435"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.708333333333333
"436"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"ppv"	1
"437"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	4	"fval"	0.206896551724138
"438"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	4	"auroc"	0.652041942604857
"439"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	4	"acc"	0.88
"440"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	4	"fpr"	0
"441"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	4	"tpr"	0.625
"442"	"surv.grps"	"go.vals"	"func-wise"	"predictorRF"	4	"ppv"	1
"443"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	4	"fval"	0.275862068965517
"444"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"auroc"	0.660871964679912
"445"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"acc"	0.88
"446"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"fpr"	0
"447"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.75
"448"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	1
"449"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	4	"fval"	0.318181818181818
"450"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"auroc"	0.67742825607064
"451"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	4	"acc"	0.88
"452"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"fpr"	0
"453"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	4	"tpr"	0.708333333333333
"454"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	1
"455"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	4	"fval"	0.206896551724138
"456"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	4	"auroc"	0.652317880794702
"457"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	4	"acc"	0.862857142857143
"458"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"fpr"	0
"459"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	4	"tpr"	0.5
"460"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	4	"ppv"	1
"461"	"surv.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	4	"fval"	0.242424242424242
"462"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	4	"auroc"	0.498068432671082
"463"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	4	"acc"	0.983050847457627
"464"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	4	"fpr"	0
"465"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	4	"tpr"	1
"466"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	4	"ppv"	1
"467"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	4	"fval"	0.996784565916399
"468"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	4	"auroc"	0.99969474969475
"469"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	4	"acc"	0.994350282485876
"470"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	4	"fpr"	0
"471"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorSparseSVM"	4	"tpr"	0.993589743589744
"472"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	4	"ppv"	1
"473"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	4	"fval"	0.996784565916399
"474"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorSparseSVM"	4	"auroc"	1
"475"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"acc"	1
"476"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"fpr"	0
"477"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"tpr"	1
"478"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	1
"479"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"fval"	1
"480"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	4	"auroc"	1
"481"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	4	"acc"	0.994350282485876
"482"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	4	"fpr"	0
"483"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	4	"tpr"	0.993589743589744
"484"	"tumor.grps"	"go.vals"	"func-wise"	"predictorKNN"	4	"ppv"	0.993548387096774
"485"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	4	"fval"	0.996805111821086
"486"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	4	"auroc"	1
"487"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	4	"acc"	1
"488"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	4	"fpr"	0
"489"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	4	"tpr"	1
"490"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	4	"ppv"	1
"491"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	4	"fval"	1
"492"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	4	"auroc"	1
"493"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"acc"	1
"494"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"fpr"	0
"495"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"tpr"	1
"496"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"ppv"	1
"497"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	4	"fval"	1
"498"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	4	"auroc"	1
"499"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"acc"	0.994350282485876
"500"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"fpr"	0.0476190476190476
"501"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	4	"tpr"	1
"502"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"ppv"	0.993630573248408
"503"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	4	"fval"	0.996805111821086
"504"	"tumor.grps"	"path.vals"	"path-wise"	"predictorGBM"	4	"auroc"	0.99969474969475
"505"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	5	"acc"	0.959183673469388
"506"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	5	"fpr"	0.0119047619047619
"507"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	5	"tpr"	0.785714285714286
"508"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	5	"ppv"	0.916666666666667
"509"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	5	"fval"	0.846153846153846
"510"	"basal.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	5	"auroc"	0.945578231292517
"511"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	5	"acc"	0.959183673469388
"512"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	5	"fpr"	0
"513"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	5	"tpr"	0.857142857142857
"514"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	5	"ppv"	1
"515"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	5	"fval"	0.846153846153846
"516"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	5	"auroc"	0.925170068027211
"517"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	5	"acc"	0.969387755102041
"518"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"fpr"	0
"519"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	5	"tpr"	0.857142857142857
"520"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"ppv"	1
"521"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	5	"fval"	0.88
"522"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	5	"auroc"	0.962585034013605
"523"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	5	"acc"	0.948979591836735
"524"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	5	"fpr"	0.0238095238095238
"525"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	5	"tpr"	0.857142857142857
"526"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	5	"ppv"	0.846153846153846
"527"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	5	"fval"	0.785714285714286
"528"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	5	"auroc"	0.958333333333333
"529"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	5	"acc"	0.959183673469388
"530"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"fpr"	0
"531"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	5	"tpr"	0.785714285714286
"532"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"ppv"	1
"533"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	5	"fval"	0.846153846153846
"534"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	5	"auroc"	0.949829931972789
"535"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	5	"acc"	0.948979591836735
"536"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"fpr"	0
"537"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	5	"tpr"	0.857142857142857
"538"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	5	"ppv"	1
"539"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	5	"fval"	0.814814814814815
"540"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	5	"auroc"	0.967687074829932
"541"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	5	"acc"	0.948979591836735
"542"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	5	"fpr"	0.0119047619047619
"543"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	5	"tpr"	0.785714285714286
